,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
488,polygon,0xBE087BeD88539d28664c9998FE3f180ea7b9749C,pBTC,0xd7ecf95Cf7eF5256990BeAf4ac895cD9e64cb947,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xDb0194372AceCAcD58F43D59b8a07B68Ff2Fe5e2,"{""usd"":59558.451588,""base"":1.78,""quote"":29779}",22744.6316,22744.63,22905.43,BTC
496,bitgert,icecreamswap,BNBi,0x74446a7418BFbFCDe3F1f6bCaFFA097d050a6dD8,WBRISE,0x0eb9036cbE0f052386f36170c6b07eF0a0E3f710,0xd37e73B7337B89Ccc52A182Ad9130405dEA731B1,"{""usd"":149677,""base"":287.4,""quote"":255587230869}",665540738.4231,319.62,325.9,BNB
503,polygon,dfyn,WMATIC,0x4c28f48448720e9000907BC2611F73022fdcE1fA,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x4f5dF10B9991482bCD2DB19DAE1FD0e0184397c2,"{""usd"":255081.371596,""base"":164158,""quote"":127541}",1.203,1.2,1.1989,MATIC
506,bsc,biswap,LINK,0xF8A0BF9cF54Bb92F17374d9e9A321E6a111a51bD,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x16Fe21c91c426E603977b1C6EcD59Fc510a518C2,"{""usd"":1972873.834127104,""base"":176076,""quote"":3854.77}",0.02141,6.96,6.971,LINK
507,bsc,biswap,ATOM,0x0Eb3a705fc54725037CC9e008bDede697f62F335,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5a36E9659F94F27e4526DDf6Dd8f0c3B3386D7F3,"{""usd"":396702.28854677326,""base"":19884,""quote"":775.32}",0.04439,14.43,14.458,ATOM
508,bsc,mdex,UNI,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x72F1d53B2E4bDE565fE54AF13697857e71193dDf,"{""usd"":1126750.6823921744,""base"":105964,""quote"":563375}",6.8564,6.85,6.834,UNI
510,polygon,uniswap,agEUR,0xE0B52e49357Fd4DAf2c15e02058DCE6BC0057db4,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x3Fa147D6309abeb5C1316f7d8a7d8bD023e0cd80,"{""usd"":618433,""base"":391127,""quote"":206954}",1.0826,1.08,1.0792,EUR
512,polygon,balancer,BAL,0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x0297e37f1873d2dab4487aa67cd56b58e2f27875000100000000000000000002-0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174-0x9a71012B13CA4d3D0Cdc72A177DF3ef03b0E76A3,"{""usd"":1240798,""base"":117522,""quote"":620401}",6.9062,6.9,6.92,BAL
514,velas,wagyuswap,ETH,0x85219708c49aa701871Ad330A94EA0f41dFf24Ca,WVLX,0xc579D1f3CF86749E05CD06f7ADe17856c2CE3126,0x7c3F1eA99770aa23Fe1b19097c93BB0cF34C8351,"{""usd"":193732,""base"":78.29,""quote"":4611152}",59494.954,1609.59,1627.34,ETH
515,celo,sushiswap,WETH,0x122013fd7dF1C6F636a5bb8f03108E876548b455,cUSD,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x93887e0fA9F6C375b2765a6fE885593F16f077f9,"{""usd"":97627.94211684809,""base"":39.17,""quote"":48814}",1627.9425,1627.94,1627.34,ETH
516,bsc,biswap,DOGE,0xbA2aE424d960c26247Dd6c32edC70B295c744C43,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1eF315fa08e0E1B116D97E3dFE0aF292Ed8b7f02,"{""usd"":836117.1418276847,""base"":5911798,""quote"":1633.43}",0.0002823,0.09187,0.09201,DOGE
518,optimism,velodrome,rETH,0x9Bcef72be871e61ED4fBbc7630889beE758eb81D,ETH,0x4200000000000000000000000000000000000006,0x69F795e2d9249021798645d784229e5bec2a5a25,"{""usd"":1598784.8890268106,""base"":334.93,""quote"":637.07}",1.0714,1743.88,1627.34,ETH
523,fantom,beethovenx,LINK,0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xdf02adb3cd587da89af29e58de70b840e49490250001000000000000000005b8-0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83-0xb3654dc3D10Ea7645f8319668E8F54d2574FBdC8,"{""usd"":64656,""base"":5543,""quote"":141797}",12.2817,7.01,6.971,LINK
529,optimism,beethovenx,WETH,0x4200000000000000000000000000000000000006,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x39965c9dab5448482cf7e002f583c812ceb53046000100000000000000000003-0x4200000000000000000000000000000000000006-0x7F5c764cBc14f9669B88837ca1490cCa17c31607,"{""usd"":51759,""base"":27.71,""quote"":17262}",1619.0817,1619.08,1627.34,ETH
530,avalanche,kyberswap,KNC,0x39fC9e94Caeacb435842FADeDeCB783589F50f5f,LINK.e,0x5947BB275c521040051D82396192181b413227A3,0x6Fd1e887499950032D9Ec503287eAc3402be3819,"{""usd"":81966,""base"":123297,""quote"":3914}",0.131,0.9088,0.895,KNC
535,fantom,beethovenx,CRV,0x1E4F97b9f9F913c46F1632781732927B9019C68b,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,0xdf02adb3cd587da89af29e58de70b840e49490250001000000000000000005b8-0x1E4F97b9f9F913c46F1632781732927B9019C68b-0x74b23882a30290451A17c44f4F05243b6b58C76d,"{""usd"":102436,""base"":59056,""quote"":56.71}",0.0006432,1.03,1.047,CRV
536,aurora,polaris,WBTC,0xF4eB217Ba2454613b15dBdea6e5f22276410e89e,USDC.e,0xB12BFcA5A55806AaF64E99521918A4bf0fC40802,0xb3a04902b78fbe61185b766866193630db4db8a300020000000000000000000d-0xB12BFcA5A55806AaF64E99521918A4bf0fC40802-0xF4eB217Ba2454613b15dBdea6e5f22276410e89e,"{""usd"":114016,""base"":3.411,""quote"":57008}",22946.2694,22946.26,22905.43,BTC
537,moonriver,huckleberry,BTC.m,0x78F811A431D248c1EDcF6d95ec8551879B2897C3,WMOVR,0x98878B06940aE243284CA214f92Bb71a2b032B8A,0x3fAF6e9Bf107199dB347B146F80A68CBD0B598B2,"{""usd"":73774,""base"":2.171,""quote"":5827}",2580.7212,23055.66,22905.43,BTC
541,smartbch,benswap,bbBUSD,0xbb1Fcb08961d7fc7ab58dC608A0448aa30E66269,WBCH,0x3743eC0673453E5009310C727Ba4eaF7b3a1cc04,0xf9efb594f6D7644961A6126895242c0CE3341F10,"{""usd"":50671.16161166008,""base"":24956,""quote"":249.61}",0.00752,1.01,0.9998,BUSD
542,boba,oolongswap,AVAX,0xfA9343C3897324496A05fC75abeD6bAC29f8A40f,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0x0e971c131BBb7347016fB24FC4B3F93f894f3E61,"{""usd"":86684,""base"":3688,""quote"":34.06}",0.01222,19.86,20.03,AVAX
543,elastos,glidefinance,bnbBUSD,0x9f1d0Ed4E041C503BD487E5dc9FC935Ab57F9a57,ethUSDC,0xA06be0F5950781cE28D965E5EFc6996e88a8C141,0x9ad2439CaE9440427f3dFF53A11A57A5a7211152,"{""usd"":130871.157082,""base"":64597,""quote"":65436}",1.0093,1.0,0.9998,BUSD
544,elastos,glidefinance,ETH,0x802c3e839E4fDb10aF583E3E759239ec7703501e,WELA,0x517E9e5d46C1EA8aB6f78677d6114Ef47F71f6c4,0xa86883c2405f4557D2242Df47b220C54d0D611e4,"{""usd"":84157.14512162741,""base"":33.8,""quote"":51152}",1055.7138,1592.93,1627.34,ETH
558,ethereum,uniswap,BUSD,0x4Fabb145d64652a948d72533023f6E7A623C7C53,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5E35C4Eba72470Ee1177dcB14dDdf4d9e6D915f4,"{""usd"":5570492,""base"":1890193,""quote"":3680346}",1.0001,1.0,0.9998,BUSD
559,bsc,apeswap,ADA,0x3EE2200Efb3400fAbB9AacF31297cBdD1d435D47,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x40d4543887E4170A1A40Cd8dB15A6b297c812Cb1,"{""usd"":255292.47002010248,""base"":470576,""quote"":498.59}",0.001204,0.3921,0.3929,ADA
561,polygon,apeswap,BNB,0xA649325Aa7C5093d12D6F98EB4378deAe68CE23F,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x0359001070cF696D5993E0697335157a6f7dB289,"{""usd"":396412.1433696997,""base"":774.82,""quote"":255531}",270.6981,324.56,325.9,BNB
564,iotex,mimo,WIOTX,0xA00744882684C3e4747faEFD68D283eA44099D03,ioUSDT,0x6fbCdc1169B5130C59E72E51Ed68A84841C98cd1,0xe82b7054471D3f5cc825C50350Da3bCa64f7Be4E,"{""usd"":507729,""base"":11634095,""quote"":253865}",0.03197,0.03197,0.03185,IOTX
566,ethereum,balancer,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,0x344818b9b4cfec947fe8ccbea65b3605585c2c71000100000000000000000404-0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599-0xc00e94Cb662C3520282E6f5717214004A7f26888,"{""usd"":342651,""base"":13.42,""quote"":3379}",437.8879,23110.95,22905.43,BTC
567,ethereum,balancer,BAL,0xba100000625a3754423978a60c9317c58a424e3D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3ebf48cd7586d7a4521ce59e53d9a907ebf1480f000200000000000000000028-0xba100000625a3754423978a60c9317c58a424e3D-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":114977,""base"":10747,""quote"":45.5}",0.004262,6.99,6.92,BAL
569,ethereum,balancer,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xefaa1604e82e1b3af8430b90192c1b9e8197e377000200000000000000000021-0xc00e94Cb662C3520282E6f5717214004A7f26888-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":497296,""base"":7356,""quote"":195.9}",0.03215,52.55,52.31,COMP
570,ethereum,balancer,FTM,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x769432a08426d25f8f99a1af16db23ce41cad784000100000000000000000304-0x4E15361FD6b4BB609Fa63C81A2be19d873717870-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":106588,""base"":237532,""quote"":42.32}",0.0003509,0.5753,0.5618,FTM
575,ethereum,uniswap,alETH,0x0100546F2cD4C9D97f798fFC9755E47865FF7Ee6,alUSD,0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,0x0d1ABD96bD5cEDa47Dc06C13Dead36eac3DCA2d2,"{""usd"":191075,""base"":82.83,""quote"":97753}",1598.6236,1589.31,1627.34,ETH
604,ethereum,sushiswap,renBTC,0xEB4C2781e4ebA804CE9a9803C67d0893436bB27D,RAIL,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,0x519854dD32B4f34F9a407874b0b69218465972D6,"{""usd"":56591,""base"":1.457,""quote"":62950}",29602.8802,23848.31,22905.43,BTC
611,ethereum,uniswap,stETH,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x63818BbDd21E69bE108A23aC1E84cBf66399Bd7D,"{""usd"":1116404,""base"":99.53,""quote"":780.5}",0.9928,1606.3,1627.34,ETH
612,ethereum,0x5FA0060FcfEa35B31F7A5f6025F0fF399b98Edf1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x6855859BeA41A682707c4Aa98424A734515da111,"{""usd"":64259,""base"":25.49,""quote"":32130}",1641.2669,1641.26,1627.34,ETH
624,ethereum,sushiswap,IOTX,0x6fB3e0A217407EFFf7Ca062D46c26E5d60a14d69,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x868d966d6D3d94b115e8B003C443c7A7B04A3359,"{""usd"":67032,""base"":1394193,""quote"":33516}",0.03304,0.03304,0.03185,IOTX
626,ethereum,uniswap,agEUR,0x1a7e4e63778B4f12a199C062f3eFdD288afCBce8,FRAX,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x8ce5796ef6B0c5918025bCf4f9CA908201B030b3,"{""usd"":222540,""base"":165199,""quote"":47612}",1.083,1.08,1.0792,EUR
628,ethereum,uniswap,pBTC,0x5228a22e72ccC52d415EcFd199F99D0665E7733b,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8d50d0Fd88016Ea63229e432803DB4069c40DB09,"{""usd"":186447,""base"":5.353,""quote"":73.65}",14.2628,23681.9,22905.43,BTC
636,ethereum,shibaswap,UNI,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9d406c4067A53f65DE1A8A9273D55bfEA5870a75,"{""usd"":50534,""base"":4557,""quote"":19.91}",0.004226,6.84,6.834,UNI
637,ethereum,uniswap,cbETH,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,wstETH,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xA4aDE2ECaDe946083678F9339Ccd33342b2B26A6,"{""usd"":66328,""base"":6.985,""quote"":41.63}",0.9079,1640.86,1627.34,ETH
639,ethereum,uniswap,oBTC,0x8064d9Ae6cDf087b1bcd5BDf3531bD5d8C537a68,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAAC4F2193011aA80c4549e92FeB68aAf647E82CC,"{""usd"":50464,""base"":1.824,""quote"":15.43}",14.2657,23636.35,22905.43,BTC
644,ethereum,sushiswap,DIA,0x84cA8bc7997272c7CfB4D0Cd3D55cd942B3c9419,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC965BC2cf23D54ccF41a7d3aF10572580E9B8078,"{""usd"":62659,""base"":105238,""quote"":31330}",0.4208,0.4208,0.423,DIA
645,ethereum,uniswap,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xCBFB0745b8489973Bf7b334d54fdBd573Df7eF3c,"{""usd"":708068,""base"":27.54,""quote"":244361}",23045.8384,23045.83,22905.43,BTC
652,polygon,uniswap,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7f9121B4f4E040fd066e9Dc5C250Cf9B4338D5BC,"{""usd"":136994,""base"":14644,""quote"":76498}",5.7284,6.86,6.834,UNI
654,fantom,spookyswap,YFI,0x29b0Da86e484E1C0029B56e817912d778aC0EC69,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,0x0845c0bFe75691B1e21b24351aAc581a7FB6b7Df,"{""usd"":279232.2328581501,""base"":26.01,""quote"":111.68}",4.6656,7569.72,7610.0,YFI
655,fantom,spookyswap,sFTMX,0xd7028092c830b5C8FcE061Af2E593413EbbC1fc1,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE67980fc955FECfDA8A92BbbFBCc9f0C4bE60A9A,"{""usd"":738886.5478501117,""base"":1608450,""quote"":1710794}",1.0719,0.6014,0.5618,FTM
658,fantom,protofi,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0x2592F9A13F1B7C6Ff5E4E53bDa139807ec52a981,"{""usd"":241112.818054,""base"":96.54,""quote"":120556}",1626.0036,1626.0,1627.34,ETH
660,fantom,tombswap,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,TSHARE,0x4cdF39285D7Ca8eB3f090fDA0C069ba5F4145B37,0xa1f4a9ee0d06115376dFf357D34C3F5eb4107398,"{""usd"":214492.83255261387,""base"":6.44,""quote"":1060.6}",238.9623,23046.75,22905.43,BTC
661,celo,sushiswap,cEUR,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,cUSD,0x765DE816845861e75A25fCA122bb6898B8B1282a,0x0b655E7D966CB27998af94AA5719ab7BFe07D3b3,"{""usd"":488325.02192481223,""base"":232228,""quote"":244163}",1.0802,1.08,1.0792,EUR
671,bsc,babyswap,FTM,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,USDT,0x55d398326f99059fF775485246999027B3197955,0xc85471a1bC8ae143b29fcDe6539507FBED075b15,"{""usd"":247466.21512674636,""base"":571234,""quote"":123733}",0.5615,0.5615,0.5618,FTM
677,ethereum,0x5FA0060FcfEa35B31F7A5f6025F0fF399b98Edf1,HOT,0x6c6EE5e31d828De241282B9606C8e98Ea48526E2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xa238a470c9121b9A5a6107D7af87eB6Bffbe72fe,"{""usd"":140026,""base"":48175731,""quote"":70013}",0.002095,0.002095,0.002134,HOT
684,ethereum,balancer,SNX,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6df50e37a6aefb9024a7284ef1c9e1e8e7c4f7b80001000000000000000002e7-0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F-0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,"{""usd"":284259,""base"":91978,""quote"":114}",0.001556,2.51,2.54,SNX
694,ethereum,uniswap,ZRX,0xE41d2489571d322189246DaFA5ebDe1F4699F498,RNG,0x3b94440C8c4F69D5C9F47BaB9C5A93064Df460F5,0xfA97AA5002124fe7eDd36584628300E8D81dF042,"{""usd"":405387,""base"":1376011,""quote"":53486809}",48.8842,0.2547,0.2526,ZRX
696,ethereum,uniswap,ETHMAXY,0x0FE20E0Fa9C78278702B05c333Cc000034bb69E2,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfECeCEbf44D38858A0C478C2c4afA2601F5352Fb,"{""usd"":94281,""base"":54.6,""quote"":19.02}",1.0487,1714.38,1627.34,ETH
697,bsc,0xFF6ad8728C0aa5215FeFae3459D46B90a37b9546,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,CC,0xb7fbFf4Ce5200215c690cc95855e5d6C5236Ee9f,0x0677FB47b0AB26E3d4FB8805dAd986171640D0a2,"{""usd"":75010.93868417908,""base"":29.58,""quote"":2864624}",111465.6236,1620.34,1627.34,ETH
715,ethereum,uniswap,LRC,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe1d92f1De49CAEC73514f696FEa2a7d5441498E5,"{""usd"":300925,""base"":737332,""quote"":123.3}",0.0002292,0.3746,0.3708,LRC
720,optimism,uniswap,vMATIC,0xBe5de48197fc974600929196239E264EcB703eE8,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0x6f59c163AD6cC896145aF7D5922d1eAE174A1BCc,"{""usd"":653828,""base"":563389,""quote"":217440}",1.1935,1.19,1.1989,MATIC
721,avalanche,swapsicle,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,USDC,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E,0x7e028006ec8632bf009fa4BdD8F1E5a50124EFec,"{""usd"":51089,""base"":2215,""quote"":25545}",19.9789,19.97,20.03,AVAX
722,ethereum,unknown,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcD452c162dA7761f08F656B8e5eDe3A385981378,"{""usd"":1985004,""base"":792.6,""quote"":992502}",1630.1949,1630.19,1627.34,ETH
724,ethereum,uniswap,rETH,0xae78736Cd615f374D3085123A210448E74Fc6393,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa4e0faA58465A2D369aa21B3e42d43374c6F9613,"{""usd"":1753072,""base"":1064,""quote"":275.7}",1.0731,1742.42,1627.34,ETH
725,bsc,pancakeswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x151268db1579ebC5306D4aAa5DCC627646E6986F,"{""usd"":107821.72202071463,""base"":4657.35,""quote"":210.46}",0.06165,20.04,20.03,AVAX
726,polygon,balancer,SOL,0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x7c9cf12d783821d5c63d8e9427af5c44bad92445000100000000000000000051-0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619-0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,"{""usd"":64484,""base"":2457,""quote"":25.89}",0.01443,23.55,23.39,SOL
728,cronos,vvsfinance,DOGE,0x1a8E39ae59e5556B56b76fCBA98d22c9ae557396,WCRO,0x5C7F8A570d578ED84E63fdFA7b1eE72dEae1AE23,0x2A560f2312CB56327AD5D65a03F1bfEC10b62075,"{""usd"":189754,""base"":1342582,""quote"":1617058}",1.1358,0.09209,0.09201,DOGE
729,aptos,liquidswap,WETH,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::WETH,USDC,0xf22bede237a07e121b56d91a491eb7bcdfd1f5907926a9e58338f964a01b17fa::asset::USDC,liquidswap-1490,"{""usd"":1038193,""base"":415.5,""quote"":519097}",1623.7028,1623.7,1627.34,ETH
736,bsc,pancakeswap,WIN,0xaeF0d72a118ce24feE3cD1d43d383897D05B4e99,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x6a445cEB72c8B1751755386c3990055ff92e14A0,"{""usd"":1031790.9291940796,""base"":7125671698,""quote"":516697}",9.572e-05,9.572e-05,9.61e-05,WIN
737,bsc,nomiswap,MATIC,0xCC42724C6683B7E57334c4E856f4c9965ED682bD,USDT,0x55d398326f99059fF775485246999027B3197955,0x996B28Dda11381466C9e410D0b63a313a0f31c6B,"{""usd"":115534.58257687971,""base"":74376,""quote"":57767}",1.1955,1.19,1.1989,MATIC
739,bsc,mdex,LTC,0x4338665CBB7B2485A8855A139b75D5e34AB0DB94,USDT,0x55d398326f99059fF775485246999027B3197955,0xBcD49db9AA7D3e6C7F06AcffABdc4E42b402bF82,"{""usd"":157071.08728214088,""base"":1073.32,""quote"":78536}",96.0272,96.02,96.37,LTC
744,moonbeam,beamswap,xcDOT,0xFfFFfFff1FcaCBd218EDc0EbA20Fc2308C778080,WGLMR,0xAcc15dC74880C9944775448304B263D191c6077F,0xd8FbdeF502770832E90a6352b275f20F38269b74,"{""usd"":62506,""base"":6800,""quote"":98414}",14.453,6.73,6.678,DOT
745,ethereum,uniswap,renBTC,0xEB4C2781e4ebA804CE9a9803C67d0893436bB27D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3cB75142Bdae2bEf3Eb119AffB288aeb0599dC4f,"{""usd"":226153,""base"":4.771,""quote"":106.8}",14.7985,24208.78,22905.43,BTC
749,ethereum,sushiswap,BAND,0xBA11D00c5f74255f56a5E366F4F77f5A186d7f55,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA75F7c2F025f470355515482BdE9EFA8153536A8,"{""usd"":578651,""base"":203087,""quote"":230.9}",0.001293,2.11,2.089,BAND
753,ethereum,uniswap,COMP,0xc00e94Cb662C3520282E6f5717214004A7f26888,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xea4Ba4CE14fdd287f380b55419B1C5b6c3f22ab6,"{""usd"":94466,""base"":2144,""quote"":19.38}",0.03218,52.62,52.31,COMP
757,bsc,planetfinance,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1820E39d1bE8Bf90fe45B097503613E557F5DFDF,"{""usd"":251317.00262657256,""base"":100.75,""quote"":490.88}",4.9911,1624.28,1627.34,ETH
790,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5e8F4c86C3BB2f4070ad570776574034Ac19e0e7,"{""usd"":583435.3974914756,""base"":17.39,""quote"":1139.36}",70.2398,22875.81,22905.43,BTC
796,polygon,uniswap,SUSHI,0x0b3F868E0BE5597D5DB7fEB59E1CADBb0fdDa50a,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x07A0e5CC33F3f28Cf655D7a76334D0b1BAB5b704,"{""usd"":51047,""base"":24110,""quote"":34906}",1.1924,1.42,1.431,SUSHI
797,polygon,sushiswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,DAI,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0x6FF62bfb8c12109E8000935A6De54daD83a4f39f,"{""usd"":598032.4253920547,""base"":239.9,""quote"":299016}",1634.1866,1634.18,1627.34,ETH
799,avalanche,traderjoe,WMATIC,0xf2f13f0B7008ab2FA4A2418F4ccC3684E49D20Eb,USDC.e,0xA7D7079b0FEaD91F3e65f86E8915Cb59c1a4C664,0xC0294fAfdeE273F4d8D01db52cc0c65102bc081F,"{""usd"":1173755,""base"":755281,""quote"":586877}",1.1966,1.19,1.1989,MATIC
800,osmosis,osmosis,DOT,ibc/3FF92D26B407FD61AE95D975712A7C319CDE28DE4D80BDC9978D935932B991D7,OSMO,uosmo,773,"{""usd"":624906,""base"":68558,""quote"":440333}",6.6025,6.66,6.678,DOT
801,fantom,equalizer,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE3bD349BDb8203C15426b2d273f57568E658F843,"{""usd"":224992.06681235562,""base"":89.76,""quote"":517360}",2908.2613,1629.2,1627.34,ETH
802,milkomedacardano,milkyswap,WETH,0x81ECac0D6Be0550A00FF064a4f9dd2400585FE9c,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0x7c0Fb8aEbe55f2b6E913A6021C48b8C060fEc4eD,"{""usd"":57245,""base"":22.93,""quote"":105851}",4111.137,1628.12,1627.34,ETH
807,polygon,uniswap,MANA,0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x56845fd95C766eCB0ab450fE2D105a19440a6E35,"{""usd"":56532,""base"":104881,""quote"":30143}",0.6112,0.7322,0.7297,MANA
809,osmosis,osmosis,WBNB,ibc/F4A070A6D78496D53127EA85C094A9EC87DFC1F36071B8CCDDBD020F933D213D,OSMO,uosmo,840,"{""usd"":490887,""base"":960.3,""quote"":345649}",322.2667,325.33,325.9,BNB
810,ethereum,sushiswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DAI,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xC3D03e4F041Fd4cD388c549Ee2A29a9E5075882f,"{""usd"":6631146,""base"":2652,""quote"":3315573}",1625.6305,1625.63,1627.34,ETH
